epoch,train_loss,eval_loss,eval_top1,eval_top5,ema_eval_loss,ema_eval_top1,ema_eval_top5
253,2.7177351798330034,0.83679375,81.2740056640625,95.53200463867188,0.7965875,81.94800375976563,95.87200532226562
254,2.732690828187125,0.8474625,81.24000395507812,95.50600454101563,0.797696875,81.97600434570313,95.86600444335937
255,2.759076918874468,0.8159921875,81.39200405273438,95.628004296875,0.7980578125,81.96800424804688,95.88000424804687
256,2.6820531402315413,0.833528125,81.21200478515625,95.66400390625,0.799,81.96200439453125,95.86800380859376
257,2.6630604352269853,0.839615625,81.11000444335937,95.51800454101563,0.800265625,81.94800415039063,95.86800424804687
258,2.6419118898255483,0.819840625,81.30800444335938,95.61000380859375,0.7994578125,81.95400400390625,95.85600434570313
259,2.6629011801310947,0.83038125,81.43400434570313,95.65400419921875,0.8009,81.97000434570313,95.86000444335937
260,2.6514556322778975,0.841340625,81.38800356445313,95.62600439453125,0.8018328125,81.9560048828125,95.85800463867187
261,2.675704870905195,0.8270875,81.45600424804688,95.626004296875,0.802440625,81.95400390625,95.84200400390625
262,2.699657584939684,0.8224484375,81.33400302734375,95.560004296875,0.803565625,81.96200415039063,95.84800341796876
263,2.6569219401904514,0.8357359375,81.4280044921875,95.54400444335937,0.804653125,81.920004296875,95.83200336914062
264,2.6734120675495694,0.834525,81.33200463867188,95.55400454101563,0.805934375,81.89400415039063,95.8280033203125
265,2.684355991227286,0.8314734375,81.3620052734375,95.58200400390625,0.805103125,81.88200327148438,95.81000361328125
266,2.6452397874423434,0.82954375,81.496004296875,95.54800444335937,0.80660625,81.89000336914063,95.80600385742187
267,2.7046468428203037,0.8253453125,81.49000434570313,95.57200385742188,0.80801875,81.88200336914062,95.82200405273437
268,2.6244368297713145,0.8273375,81.460005078125,95.56400419921874,0.8092625,81.86000405273437,95.81200415039062
269,2.6979657241276334,0.8825,81.42400434570312,95.49000390625,0.810365625,81.86400380859375,95.81000434570312
270,2.6807261620249068,0.856065625,81.44800361328124,95.58200419921874,0.8113453125,81.86200395507812,95.81000434570312
271,2.6206922701426913,0.820884375,81.5640046875,95.58000434570313,0.81285625,81.83800439453125,95.79400473632812
272,2.647948299135481,0.8564859375,81.45400434570313,95.52000444335937,0.81408125,81.84200517578125,95.77800424804687
273,2.612181152616228,0.8284140625,81.53000473632812,95.56800493164063,0.8154390625,81.82200546875,95.7660046875
274,2.551989257335663,0.8365703125,81.46200463867187,95.57600405273438,0.8161296875,81.8080044921875,95.7340048828125
275,2.665712262902941,0.83000625,81.53000385742187,95.54400356445312,0.81684375,81.81800439453124,95.74200498046875
276,2.6600296752793446,0.8212125,81.53800473632812,95.55600322265624,0.8179953125,81.774004296875,95.73800463867188
277,2.612742108958108,0.8265890625,81.51200444335937,95.59400366210937,0.8190875,81.7300046875,95.72400439453125
278,2.5812522768974304,0.87665,81.51400454101562,95.5420048828125,0.818096875,81.74800512695313,95.7160048828125
279,2.7018215911728993,0.8318765625,81.50200424804687,95.60600415039063,0.8194765625,81.73600493164062,95.71800439453125
280,2.6160328813961575,0.833046875,81.6000044921875,95.58800341796875,0.819859375,81.74000493164063,95.728004296875
281,2.585093208721706,0.8732296875,81.44400415039063,95.56200375976563,0.82100625,81.71600463867188,95.72800444335938
282,2.6461361731801714,0.8204109375,81.59800458984375,95.63400454101563,0.8220546875,81.72200522460938,95.73400444335938
283,2.646354760442461,0.8342421875,81.56600405273437,95.59200395507813,0.8231203125,81.74800483398438,95.710004296875
284,2.537429928779602,0.8191328125,81.53600424804688,95.5940044921875,0.824515625,81.73000498046875,95.6940046875
285,2.6779608385903493,0.8651859375,81.60600405273438,95.602004296875,0.825678125,81.72600493164063,95.69400498046875
286,2.5855020795549666,0.8693671875,81.566004296875,95.5540037109375,0.826325,81.72800498046875,95.69400483398438
287,2.6087137120110646,0.8298703125,81.63200400390625,95.6360044921875,0.827390625,81.69600473632812,95.696005078125
288,2.6332051243100847,0.840878125,81.66800439453125,95.62600385742188,0.8282078125,81.69400551757812,95.70200537109375
289,2.614380214895521,0.81918125,81.60600424804687,95.62400522460938,0.8285171875,81.69200541992187,95.68400434570313
290,2.555986906800951,0.822425,81.64800424804687,95.65600473632813,0.8298140625,81.6940044921875,95.68000444335938
291,2.522348003728049,0.8526328125,81.65800415039062,95.5800041015625,0.8303734375,81.68800493164062,95.68000473632813
292,2.5973388978413174,0.8469359375,81.66000434570313,95.62800512695313,0.831009375,81.70000405273437,95.68800483398438
293,2.6131248474121094,0.8396734375,81.628003125,95.5860046875,0.8316234375,81.70000390625,95.68800498046875
294,2.62454685994557,0.8250890625,81.67600405273437,95.60600419921875,0.8322484375,81.68800419921875,95.67800478515625
295,2.604845643043518,0.8421171875,81.658004296875,95.6340052734375,0.8329796875,81.69600444335937,95.66600522460938
296,2.6273237551961626,0.8238359375,81.6460044921875,95.60600419921875,0.8335609375,81.68800434570312,95.66200546875
297,2.591626380171095,0.8409046875,81.6560033203125,95.57600478515624,0.8338078125,81.68000424804687,95.654005078125
298,2.599541195801326,0.8437328125,81.67000419921875,95.614004296875,0.8340875,81.67800385742187,95.654005078125
299,2.577795045716422,0.82460625,81.694003515625,95.59800483398438,0.8347328125,81.67600405273437,95.648005078125
