epoch,train_loss,eval_loss,eval_top1,eval_top5,ema_eval_loss,ema_eval_top1,ema_eval_top5
249,2.6472067832946777,0.80535390625,81.76000476074219,95.93600571289062,0.738827734375,82.86600529785156,96.33000541992187
250,2.6810929558493872,0.79671640625,81.76600444335938,95.88000588378907,0.738844921875,82.83600439453124,96.32800502929688
251,2.7622849767858333,0.78787890625,81.80000510253906,95.91800603027343,0.73964296875,82.86200480957031,96.34000473632813
252,2.713775873184204,0.781963671875,81.92800451660156,95.87400549316406,0.740143359375,82.9160048828125,96.35600405273438
253,2.66777624650435,0.792264453125,81.81600454101563,95.95200600585937,0.73973671875,82.92200458984375,96.35000471191407
254,2.664844001423229,0.7942640625,81.88200493164062,95.946005859375,0.740790234375,82.9540041015625,96.33000512695313
255,2.6737379160794346,0.7966953125,81.95600485839844,95.89600493164062,0.74227734375,82.93200451660157,96.31800549316407
256,2.683509904688055,0.782276171875,82.19400498046875,95.98000598144532,0.741221875,82.9540052734375,96.31000510253907
257,2.692930082841353,0.79032890625,82.05000446777343,95.90200546875,0.7419265625,82.90400505371093,96.30800522460937
258,2.6816192843697286,0.7849609375,82.03400493164062,95.91000515136719,0.743643359375,82.89600498046875,96.31600524902343
259,2.587286608869379,0.78429296875,81.88800490722656,95.89200549316406,0.744390625,82.91800563964844,96.28400500488281
260,2.6443101622841576,0.78210859375,82.09000490722656,96.03200593261718,0.74592734375,82.9040044921875,96.27000549316406
261,2.63267654505643,0.8064265625,82.09400500488282,95.91600544433594,0.747173828125,82.88400556640624,96.24600512695312
262,2.609010345285589,0.788394921875,82.09600495605468,95.98600517578124,0.74759453125,82.8700056640625,96.25400544433593
263,2.5897028858011417,0.779653125,82.10200500488281,95.99800502929688,0.7459671875,82.92600551757812,96.25200534667968
264,2.6014954220164905,0.802784375,82.18400512695312,95.9500048828125,0.747153515625,82.95800537109375,96.26600573730468
265,2.6332258744673296,0.787321875,82.0820052734375,95.94800554199219,0.748323828125,82.91000539550781,96.25000583496093
266,2.622485975785689,0.77318203125,82.02400532226562,95.98600617675781,0.749946875,82.91600520019531,96.2600056640625
267,2.6131516803394663,0.7874390625,82.05800483398437,95.99800581054687,0.75164296875,82.93400490722657,96.27600549316406
268,2.5773540063337848,0.81463046875,82.12200505371094,95.92600600585938,0.751639453125,82.88800478515626,96.26800495605468
269,2.5567989110946656,0.787403125,82.21000520019531,96.07800546875,0.753222265625,82.84800490722657,96.26400483398437
270,2.6446147485212848,0.777920703125,82.10000480957031,96.06000549316406,0.75514765625,82.79800473632812,96.21200478515625
271,2.5919918623837557,0.777270703125,82.2860052734375,96.04600517578125,0.75626875,82.85000524902344,96.22600473632812
272,2.5634567499160767,0.79328984375,82.23600456542968,95.9800057861328,0.75818984375,82.81400510253906,96.20400541992187
273,2.5625539064407348,0.7725,82.21000461425781,96.07800512695313,0.759516796875,82.76400500488282,96.19600568847656
274,2.548170670596036,0.78036796875,82.23600463867187,96.09400532226563,0.76062890625,82.75000451660156,96.20400593261719
275,2.574495484612205,0.79287265625,82.2340046875,96.02200583496094,0.75934609375,82.73800495605468,96.21000600585937
276,2.5743851163170555,0.7848984375,82.30200493164062,96.04000568847657,0.7613375,82.74200522460937,96.19600598144531
277,2.6043524091893975,0.8242484375,82.31000559082031,96.04200539550781,0.762694921875,82.76000471191406,96.18800559082031
278,2.5634868535128508,0.794155859375,82.3100052734375,95.976005859375,0.7615078125,82.76000556640625,96.18000549316406
279,2.504136050831188,0.79719609375,82.28600500488281,96.06200537109375,0.7633,82.75400549316406,96.17600573730469
280,2.5621300263838336,0.78915546875,82.41400534667969,96.0780052734375,0.7647421875,82.75800495605469,96.17800554199219
281,2.530203255740079,0.787934375,82.45600500488281,95.98200576171875,0.76527734375,82.74000473632813,96.16800578613281
282,2.558345183459195,0.80543359375,82.37000505371094,95.95600517578124,0.76659609375,82.72000490722657,96.17000625
283,2.477148103713989,0.787097265625,82.40200473632812,95.98600551757812,0.76826640625,82.75000454101563,96.156005859375
284,2.5363495870070025,0.793848828125,82.43400463867188,95.93600495605469,0.769486328125,82.744005078125,96.14200546875
285,2.515326907417991,0.785684375,82.51800498046875,96.00800524902344,0.770942578125,82.74200495605469,96.11200571289062
286,2.5647595058787953,0.80008125,82.46200512695313,95.99400485839844,0.7724265625,82.74400534667969,96.1140052734375
287,2.5016576853665438,0.7762265625,82.49600502929688,96.03000534667969,0.773838671875,82.70400515136718,96.09200544433594
288,2.5430710272355515,0.7732890625,82.51000466308594,96.05600583496094,0.7748671875,82.70600495605468,96.09000539550782
289,2.5041814760728314,0.79214375,82.45200549316407,96.00200573730469,0.776531640625,82.70200517578125,96.10200520019531
290,2.4829072497107765,0.77286328125,82.53800524902344,96.02800529785156,0.77752421875,82.69400471191406,96.09200537109375
291,2.511753884228793,0.7853046875,82.38200458984375,95.97000456542969,0.7783578125,82.6680044921875,96.07400522460938
292,2.573998819697987,0.80714375,82.50800522460938,96.01000571289063,0.7799453125,82.69400437011718,96.08600537109375
293,2.4956311659379438,0.795303515625,82.54400444335937,96.00400541992188,0.781243359375,82.70400490722656,96.08600515136719
294,2.520752852613276,0.78976953125,82.500005078125,96.0140056640625,0.781064453125,82.74000476074218,96.092005078125
295,2.540347940271551,0.82221640625,82.48200512695313,95.98200615234374,0.78186875,82.73200480957031,96.08600529785156
296,2.504432090845975,0.8027265625,82.45600490722656,96.03400593261719,0.78351484375,82.7040041748047,96.07600532226563
297,2.4680067972703412,0.787333203125,82.49000502929688,95.99000546875,0.78422109375,82.70800466308594,96.08000529785156
298,2.4469182708046655,0.798911328125,82.51400502929687,95.9980056640625,0.7848015625,82.69200485839843,96.06200551757813
299,2.528585399280895,0.8036703125,82.49200490722656,95.99800610351562,0.7857953125,82.71800490722656,96.07600541992187
300,2.4728557673367586,0.808997265625,82.50400505371094,95.93200549316406,0.78591484375,82.68600458984375,96.0900056640625
301,2.4923886342482136,0.798860546875,82.4780044921875,95.97400563964844,0.78673984375,82.68200483398438,96.0860055419922
302,2.4832817511125045,0.8071859375,82.39600480957031,95.99600598144531,0.783852734375,82.6840050048828,96.0840052734375
303,2.4909080201929266,0.78391015625,82.52000493164063,96.01200578613282,0.784526171875,82.6460046875,96.09000522460937
304,2.4671135252172296,0.807453125,82.38400549316407,95.972005859375,0.78522578125,82.63800502929688,96.06800546875
305,2.5002480203455146,0.809534375,82.40600534667969,95.99800510253907,0.785896875,82.6380052734375,96.0760053955078
306,2.5012665488503196,0.78865,82.4060052734375,96.03800546875,0.787071875,82.64200493164063,96.0980055908203
307,2.467880381237377,0.801114453125,82.41600505371093,96.01800522460937,0.787921484375,82.63800524902344,96.1020057861328
308,2.5259671904823997,0.787909765625,82.39000549316407,95.97800573730468,0.7885828125,82.58000520019532,96.09800595703125
309,2.4541686404835095,0.817721875,82.41400510253906,95.98800551757813,0.78796796875,82.56800520019532,96.09000563964844
